name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,winddir,sealevelpressure,cloudcover,visibility,severerisk,moonphase,conditions,description
mumbai,18.94,72.835,2019-02-26,33,22.5,26.6,31.9,22.5,26.5,17.3,60.1,0,0,0,,314.6,1010.4,8.2,4.1,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-02-27,28.4,21.1,25.1,28.8,21.1,25.3,18.1,66.3,0,0,0,,320.3,1010.1,11.7,3.8,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-02-28,29.7,20.8,25.6,29.4,20.8,25.5,15,54.5,0,0,0,,355.1,1011,8.4,3.8,,0.79,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-01,30,19.6,25.6,29.1,19.6,25.5,12.5,45.2,0,0,0,,287.2,1010.2,1.5,2.9,,0.82,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-02,31.6,21.1,26.4,33.8,21.1,26.9,18.1,62.3,0,0,0,,245.2,1009.9,5.8,2.9,,0.85,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-03,28.7,22.5,25.7,30,22.5,26.2,19.8,70.7,0,0,0,,292.5,1011.5,31.1,4,,0.89,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-03-04,29,22.6,25.7,30.9,22.6,26.4,20.6,74.2,0,0,0,,300.9,1010.6,32.8,3.7,,0.92,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-03-05,28.7,23.3,25.9,29.7,23.3,26.2,19.1,66.9,0,0,0,,273.6,1010.4,18.4,3.7,,0.95,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-06,28.1,22,25.1,28.5,22,25.3,17.8,64.8,0,0,0,,304.2,1011.7,19.6,3.6,,0,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-07,30,21,25.6,33.3,21,26,18.5,66.7,0,0,0,,342.7,1010.7,0.8,3.3,,0.02,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-08,30.7,21.7,26.3,31.9,21.7,26.5,17,59,0,0,0,,328.6,1011.9,0.8,3.5,,0.06,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-09,32,23.4,27.7,33,23.4,27.7,16,51.1,0,0,0,,318.5,1012.6,0.8,3.5,,0.09,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-10,31.8,23.8,27.7,32,23.8,27.7,15.2,48.2,0,0,0,,312.5,1012.2,0.8,3.7,,0.13,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-11,30,23.1,26.6,31.5,23.1,27.2,19.1,64.5,0,0,0,,318.7,1013.6,12.7,3.6,,0.16,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-12,30,23.5,26.2,31.5,23.5,26.8,19.8,69,0,0,0,,311.6,1013.9,31.1,3.9,,0.19,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-03-13,29.5,21.4,25.9,30,21.4,26.2,18.2,63.5,0,0,0,,309.8,1014.3,21.8,3.7,,0.23,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-03-14,30,22,26.4,30.8,22,26.4,16.1,55.2,0,0,0,,325.8,1014.3,26.7,4.1,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-03-15,35,21.7,27.7,32.7,21.7,27.3,13.9,47.4,0,0,0,,346,1013.2,0.8,3.7,,0.3,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-16,31.4,21.3,27.2,32.7,21.3,27.5,15.9,51.3,0,0,0,,292.6,1011.6,0.9,3.1,,0.33,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-17,30.5,22.6,27,32.8,22.6,27.8,18.9,62.6,0,0,0,,292.7,1012,0.8,3.1,,0.37,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-18,33.7,22.5,28.4,34.6,22.5,28.6,15.8,48.1,0,0,0,,290.7,1011.4,0.8,3.4,,0.4,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-19,31,22.1,27.4,33.3,22.1,28.3,17.5,56.3,0,0,0,,273.5,1010,1.9,3.7,,0.44,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-20,30.4,22.4,26.6,32.5,22.4,27.4,20.5,70.4,0,0,0,,290.5,1010.1,0.8,3.5,,0.47,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-21,29.4,23,26.3,31.4,23,27.1,20.6,72.1,0,0,0,,304.5,1012,11.6,3.5,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-22,30.4,21.3,26.4,32.7,21.3,27.2,19.4,67,0,0,0,,310.6,1012.5,2,3.9,,0.54,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-23,33.7,24.4,29.3,35.1,24.4,29.9,18,52.3,0,0,0,,320.4,1011.3,2.4,3.6,,0.57,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-24,36.3,25.3,30.8,37,25.3,31.2,17,45,0,0,0,,317.6,1009.5,0.8,3.3,,0.6,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-25,38.4,25.1,32.5,38.4,25.1,32.2,15,37.3,0,0,0,,339.1,1008.8,8.8,3.2,,0.64,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-26,37.7,25.7,31.7,39,25.7,32.5,17.6,46.8,0,0,0,,313,1010.2,4.3,3.1,,0.67,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-27,32.7,25.7,28.8,36.8,25.7,31.8,22.8,70.7,0,0,0,,249.5,1012.6,2.3,3,,0.7,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-28,31.7,24.6,28.4,35.6,24.6,30.6,22.5,71.7,0,0,0,,277.4,1011.5,8.6,2.9,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-29,32.4,24.8,29,38,24.8,31.9,23.1,71.8,0,0,0,,280.2,1009.9,1.5,3.5,,0.77,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-30,30.7,25.6,28.5,38,25.6,32.3,23.8,76.2,0,0,0,,264.6,1009.6,8.7,3.4,,0.8,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-03-31,31.3,26.4,28.7,36.6,26.4,32.3,23.8,75.3,0,0,0,,259.4,1010.8,15,3.3,,0.83,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-01,31.3,24.3,28,35.2,24.3,30.3,22.4,72.2,0,0,0,,269.2,1011,7,3.9,,0.87,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-02,31.1,24.1,27.7,35.3,24.1,30.1,22.8,75.3,0,0,0,,271.5,1010.4,29.2,3.2,,0.9,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-03,34.4,26,29.1,41.1,26,32.6,23.2,71.7,0,0,0,,298.2,1009.3,21.9,3.2,,0.93,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-04,31.7,25.7,28.6,38.2,25.7,32.8,24.5,78.6,0,0,0,,257.9,1010.3,30.4,3.4,,0.96,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-05,32,27,29.4,38,29.7,33.8,23.7,72.3,0,0,0,,245.6,1011.9,25.9,3.9,,0,Partially cloudy,Clearing in the afternoon.
mumbai,18.94,72.835,2019-04-06,32.2,25.6,29.1,37.1,25.6,32.5,23.1,70.7,0,0,0,,271.2,1011.5,2.9,3.6,,0.03,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-07,32.1,25.3,29.2,39.7,25.3,33.2,23.6,72.6,0,0,0,,278.6,1009.8,2.7,3.6,,0.07,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-08,32.4,25.8,29.3,38.4,25.8,33,23.5,72.5,0,0,0,,288.6,1008.6,7.3,3.5,,0.1,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-09,33,25.7,29.3,36.5,25.7,33,23.3,71.6,0,0,0,,273.5,1009.7,11.9,3.7,,0.14,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-10,32,25.8,29.1,38,25.8,33.1,23.8,73.8,0,0,0,,298,1010.1,8,3.8,,0.17,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-11,32.3,25.7,29.2,39.6,25.7,33.8,24.3,75.2,0,0,0,,294.3,1009.5,5.5,3.8,,0.21,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-12,32.4,25.8,29.5,39.9,25.8,34.9,24.7,75.7,0,0,0,,295.3,1009,7.9,3.3,,0.24,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-13,35.7,25.7,30.8,43.3,25.7,34.8,22.4,62,0,0,0,,305.8,1008.6,29.8,4,,0.25,Partially cloudy,Clearing in the afternoon.
mumbai,18.94,72.835,2019-04-14,33.2,26.3,30.3,40.7,26.3,35.1,23.6,68,0,0,0,,289.1,1009,26.8,3.5,,0.32,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-15,33,27.9,30.3,39.7,30.2,35.6,24,69.7,0,0,0,,272.6,1008.8,37.2,4.5,,0.35,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-16,33,27.4,30.2,40,30.8,35.7,24.3,71.2,0,0,0,,251.7,1008.9,40.3,3.4,,0.39,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-17,32.7,26.9,29.5,33.5,28.1,30.6,18.4,52.8,0,0,0,,311.5,1011,18.5,4.4,,0.42,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-18,32.7,24.4,29,36.9,24.4,31.1,20.7,61.2,0,0,0,,334.4,1010.7,14.1,4.2,,0.46,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-19,34.6,26,30.3,38.6,26,33.1,21.5,60.6,0,0,0,,316.1,1008.3,0.8,4.2,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-20,32.5,25.4,29.4,37.5,25.4,32.6,22.6,67.4,0,0,0,,268.9,1007,1.5,4.2,,0.53,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-21,32,25.8,29.1,36.5,25.8,32.5,22.8,69.4,0,0,0,,271.9,1007.4,1.7,3.5,,0.56,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-22,33,25.1,29.5,39.7,25.1,33,22.9,68.5,0,0,0,,295.6,1007.6,4.3,3.7,,0.59,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-23,33.7,26.2,29.8,43.1,26.2,34.8,24.2,72.6,0,0,0,,299,1008.5,0.8,3.9,,0.62,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-24,33,27.4,30,42.1,31,35.4,24.3,72.2,0,0,0,,312.3,1009.1,17,3.6,,0.66,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-25,34,27.3,30.7,40.6,29.4,35,22.9,63.8,0,0,0,,308.2,1008.8,8.9,4,,0.69,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-26,33.7,27.2,30.9,43.7,30.6,37.8,25.2,72,0,0,0,,302.7,1007.2,6.6,3.9,,0.72,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-27,36,28.1,32,43.2,31.3,38.4,24.2,64.2,0,0,0,,280.2,1006.1,9.9,3.6,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-28,35,29,31.7,44.6,34.5,38.9,25.2,69.1,0,0,0,,271.8,1006.2,16.2,3.9,,0.78,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-04-29,34.7,28.8,30.7,47.7,34.2,38.2,25.7,75,0,0,0,,231.5,1007.1,28.8,4.1,,0.82,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-04-30,33.3,27,30.1,40.7,30.4,35.9,24.7,73.4,0,0,0,,235.5,1007,24.1,4,,0.85,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-01,32.7,27.6,29.8,38.1,31.3,34.4,23.6,69.9,0,0,0,,246.2,1006.3,44.4,4.3,,0.88,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-02,32.7,26.8,29.6,37.6,29,33,22.4,65.8,0,0,0,,248,1006.5,39,4,,0.91,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-03,32.3,26.3,29.5,37.3,26.3,32.9,22.5,66.7,0,0,0,,252.9,1008,37.4,4.2,,0.95,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-04,33.3,28,30.2,38.8,30.7,34.3,22.8,65.2,0,0,0,,247.1,1010.3,38,4.2,,0.98,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-05,32.5,27.6,30.1,39.3,30.2,34.4,23.2,67,0,0,0,,279.6,1011.8,31.3,4.2,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-06,32,27,29.6,38.6,29.5,34.4,23.8,71.4,0,0,0,,299.8,1009.5,29.2,4.2,,0.05,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-07,32.3,26.9,29.9,40.8,29.5,34.7,23.9,70.7,0,0,0,,263.8,1009.3,33.8,4,,0.08,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-08,32.4,28.5,30.1,39.7,32,34.8,23.5,68.2,0,0,0,,280.7,1010.3,32.2,4,,0.12,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-09,32.6,26.9,29.9,37.3,29.1,33.5,22.5,65.1,0,0,0,,276.4,1009.7,35.2,4.5,,0.16,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-10,32.7,27.8,30.2,39.4,30.9,34.8,23.4,67.6,0,0,0,,282.1,1009,32.9,4.5,,0.19,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-11,32.5,27,29.9,39,29.8,34.1,23.1,67.6,0,0,0,,298.4,1009.8,29.6,4.5,,0.23,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-12,32.3,26.7,29.7,41.4,29,34.5,23.8,70.7,0,0,0,,291.1,1009.1,33.8,4.4,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-13,33,27.4,30.1,41.6,30.6,35.2,24,70.2,0,0,0,,288.3,1008.4,34.5,4.1,,0.3,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-14,32.6,27,30,41.3,29.6,34.8,23.7,69.3,0,0,0,,279.3,1008.4,32.6,4.3,,0.33,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-15,33,26.9,29.9,41.3,29.2,34.6,23.7,69.6,0,0,0,,279.4,1009.2,36.9,4.3,,0.37,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-16,33.1,26.9,30,40,29.5,34.5,23.4,68.4,0,0,0,,294.7,1010,27.4,4.3,,0.41,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-17,33.1,26.9,30.3,42.9,29.7,36.2,24.6,71.9,0,0,0,,320.1,1010,30.1,4.8,,0.44,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-18,33.7,27.3,30.6,44.3,31,37.9,25.5,74.8,0,0,0,,318.4,1008.8,15,4.1,,0.48,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-05-19,35.5,27.4,31.2,43.8,31.2,37.7,24.9,70.5,0,0,0,,324,1008.5,12.1,4.1,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-05-20,34.2,26.9,30.8,44.9,30.2,38.8,26,76.1,0,0,0,,307.1,1008.5,24.5,4.1,,0.54,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-21,33.3,28.4,30.8,44.8,34.1,39.3,26.4,77.7,0,0,0,,292.7,1008.1,40.9,3.8,,0.58,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-22,33,28.6,30.5,42.7,33.6,37,25.1,73.5,0,0,0,,282.5,1008.3,36.2,4.3,,0.61,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-23,33.3,28,30.7,45.9,32.6,37.9,25.5,74.5,0,0,0,,280.6,1007.6,45.7,4,,0.64,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-24,33.4,28.6,30.9,43.8,33.5,37.9,25.2,72.4,0,0,0,,276,1008.5,31.2,4.2,,0.67,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-25,33.6,29.2,30.9,43,34.9,37.6,25,71.2,0,0,0,,290.9,1007.8,27.7,4,,0.71,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-26,33.1,28.4,30.6,43.4,32.2,36.2,24.1,68.9,0,0,0,,268.3,1007,37.3,3.9,,0.75,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-27,33.2,29.4,31,43.9,34.7,37.9,25.1,71.2,0,0,0,,273.4,1006.7,40.1,4.2,,0.77,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-28,33.4,28.2,30.9,43.2,32.3,37.4,24.9,71,0,0,0,,288.7,1006.5,31.2,4.1,,0.8,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-29,33.4,28.5,30.9,45.2,33.4,38,25.4,72.9,0,0,0,,286.2,1005.6,37.8,4,,0.83,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-30,33.4,28.9,30.9,42.3,33.5,37.5,25,71.3,0,0,0,,272.3,1005.5,41,4.5,,0.87,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-05-31,33.4,28.7,30.8,41.1,33.2,37,24.6,69.9,0,0,0,,259.3,1005.3,42.1,4.6,,0.9,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-01,34.3,28.8,31.2,42.6,33.5,38,24.9,69.6,0,0,0,,246.7,1006.8,43.3,4.4,,0.93,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-02,33.7,29.2,31.3,43.8,34.9,38.6,25.3,70.9,0,0,0,,260.3,1006.5,40.4,4.6,,0.96,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-03,34.1,30,31.5,43.2,36.2,39.2,25.6,71.2,0,0,0,,251.9,1006.7,49.5,3.8,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-04,33.5,29.9,31.2,42.7,35.1,38.1,25.1,70.3,0,0,0,,267.7,1006.4,47.2,4,,0.03,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-05,33.7,29.8,31.2,43.2,35.9,38.8,25.6,72.4,0,0,0,,284.8,1005.6,39.2,4.2,,0.07,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-06,34.3,29.8,31.5,45.5,36.8,39.8,25.9,72.7,0,0,0,,267,1006.1,47.4,4.1,,0.1,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-07,34.4,29.9,31.7,45.2,36.2,40.2,26.1,72.8,0,0,0,,271.4,1006,42.1,4.1,,0.14,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-08,35,30,32.1,46.1,37.5,41.1,26.3,72,0,0,0,,285,1005.3,41,3.6,,0.17,Partially cloudy,Clearing in the afternoon.
mumbai,18.94,72.835,2019-06-09,35.2,30.2,32.1,46.3,34.7,41.4,26.4,72.3,0.2,100,4.17,rain,246.9,1004.3,42.1,3.8,,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2019-06-10,34.7,25,30.8,46.5,25,38.6,25.8,75.4,39.8,100,12.5,rain,240.4,1002.7,50.3,3.5,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-11,35,26,30.2,44.9,26,36.5,25.5,77.2,3,100,4.17,rain,258.1,1000.6,54,3.3,,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2019-06-12,33,26,28.9,39.6,26,33.3,24.5,78.2,14.1,100,12.5,rain,151.6,1000,64.1,3.1,,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-13,33.8,27,29.1,44.5,29.6,35.2,25.4,80.8,10,100,4.17,rain,174.5,1001.6,64.4,3,,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2019-06-14,33.5,26,29.2,44,26,35.5,26.1,83.8,41,100,16.67,rain,184.7,1002.7,69,2.9,,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-15,33.3,27,29.3,43.6,30.6,36.6,26.5,85.3,19,100,16.67,rain,182.3,1004.2,64.9,2.9,,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-06-16,33,28.6,30.3,43.3,34.6,38.5,26.4,79.6,5,100,8.33,rain,199.7,1006,54.4,3.1,,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-17,33.1,28,30.5,43.8,33.6,38.7,26.3,78.7,7,100,8.33,rain,205.3,1006.6,56.5,2.9,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-06-18,32,26.8,29,42,30.2,35.3,25.9,83.8,17,100,16.67,rain,222.7,1004.7,58.6,2.9,,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-19,32,26.3,29,41.3,26.3,35.4,26.1,84.9,7.6,100,8.33,rain,237.8,1003.9,64.2,2.8,,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-06-20,32.8,27.1,30.4,42.2,31.1,37.8,26,77.7,0,0,0,,263.4,1004.8,47.7,3.3,,0.59,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-21,33,28.9,30.6,41.1,35,37.9,25.7,75.5,0,0,0,,259.3,1004.6,43.9,3.4,,0.63,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-22,32.7,29.2,30.7,40.9,34.9,37.4,25.2,72.8,0,0,0,,272.8,1003.7,47.7,3.6,,0.66,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-23,32.7,28.9,30.8,40.7,35.1,37.6,25.1,72.1,0,0,0,,278.4,1003,52.8,3.6,,0.69,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-24,31.1,27.5,29.6,38.8,31.8,35.7,25.2,77.5,0,0,0,,231.8,1004,57.8,3,,0.72,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-06-25,32,27.2,29.6,40.6,31.1,36.1,25.5,78.9,7.6,100,8.33,rain,222.8,1005,55.8,3.2,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-26,33,27.7,30.1,44,32.3,37.4,25.9,78.5,7.2,100,8.33,rain,231.3,1004.7,55.9,3.3,,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-06-27,32.4,26.9,29,40.4,30.6,35.1,25.8,83.3,6.8,100,8.33,rain,239.2,1003.5,65.6,2.8,,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-28,29.7,25.3,27.3,36.9,25.3,30.7,25.7,91.2,182,100,16.67,rain,255.9,1003.2,76.6,2.3,,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-06-29,30,23.9,26.8,37.5,23.9,29.3,25,90.3,121,100,20.83,rain,274.6,1003.5,74.1,2.2,,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-06-30,29,25.8,27.3,36.8,25.8,30.9,25.5,90.1,36,100,20.83,rain,235.6,1003.6,71.2,2.3,,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-01,27.7,25,26,33.7,25,27.4,25.4,96.2,215,100,33.33,rain,298.2,1002.5,74.8,1.9,,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-02,28,25,25.9,34.6,25,27.2,25.2,95.9,265,100,20.83,rain,101.8,1003.6,76,2.3,,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-03,30,25,27.2,37.3,25,30.6,25.7,91.8,13,100,8.33,rain,206.8,1003.8,69.2,2.8,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-07-04,29.4,25.8,27.6,37.6,25.8,32.6,26.2,92.3,23,100,12.5,rain,225.8,1003.2,67.5,2.5,,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-07-05,30,26,28.4,39.9,26,34.6,26.3,88.9,40,100,16.67,rain,256.8,1001.7,70.2,2.3,,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-06,30.1,25,28,39,25,33,26.1,89.5,76,100,25,rain,244.7,1000.6,77.8,2.3,,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-07,30,28,29.3,38.8,34.6,37.3,26.9,86.9,13,100,8.33,rain,245.6,1001.6,63.7,2.4,,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-07-08,29.3,26,28.4,37.9,26,34.7,26.6,90.3,143,100,16.67,rain,246.9,1003,70.3,2.1,,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-09,31.6,27.5,29.1,41.3,31.6,36.2,26.3,84.9,8.2,100,12.5,rain,229.8,1002.3,67.5,2.5,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-07-10,29,26,27.4,35.6,26,31.5,26,92.3,47.8,100,25,rain,258.2,1002.6,70.6,2.5,,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-11,31.3,27,29.1,41.7,29.7,36.7,26.6,86.4,7.6,100,8.33,rain,243.9,1004.9,69.7,2.7,,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-07-12,32.3,26,29.1,43.3,26,35.6,26.4,85.8,25.2,100,16.67,rain,231.9,1006.1,62.7,2.8,,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
